,MA1_9,MA2_9,MA3_9,MA1_12,MA2_12,MA3_12,MOM(1),MOM(2),MOM(3),MOM(6),MOM(9),MOM(12)
2529,0,0,0,0,0,0,1,0,1,1,1,1
2530,0,0,0,0,0,0,1,1,1,1,1,1
2531,0,0,0,0,0,0,1,1,1,1,1,1
2532,0,0,0,0,0,0,1,1,1,1,1,1
2533,0,0,0,0,0,0,1,1,1,1,1,1
2534,1,0,0,0,0,0,0,0,0,1,1,1
2535,1,1,0,1,1,0,0,0,0,1,1,1
2536,1,1,1,1,1,1,0,0,0,0,0,1
2537,0,1,1,0,1,1,1,1,1,0,1,1
2538,0,0,1,0,0,1,1,1,1,0,1,1
2539,0,0,0,0,0,0,1,1,1,0,1,1
2540,0,0,0,0,0,0,0,1,1,1,1,1
2541,0,0,0,0,0,0,1,1,1,1,1,1
2542,0,0,0,0,0,0,1,1,1,1,1,1
2543,0,0,0,0,0,0,1,1,1,1,1,1
2544,0,0,0,0,0,0,1,1,1,1,1,1
2545,0,0,0,0,0,0,1,1,1,1,1,1
2546,0,0,0,0,0,0,1,1,1,1,1,1
2547,1,0,0,0,0,0,0,0,0,1,1,1
2548,1,1,0,1,0,0,0,0,0,0,1,1
2549,1,1,1,1,1,1,0,0,0,0,0,0
2550,1,1,1,1,1,1,0,0,0,0,0,0
2551,1,1,1,1,1,1,1,0,0,0,0,0
2552,1,1,1,1,1,1,0,0,0,0,0,0
2553,1,1,1,1,1,1,1,1,1,0,0,0
2554,0,1,1,1,1,1,1,1,1,0,0,0
2555,0,0,0,1,1,1,0,1,1,1,0,0
2556,1,1,0,1,1,1,0,0,0,1,0,0
2557,1,1,0,1,1,1,1,0,0,1,0,0
2558,0,0,0,0,1,1,1,1,1,1,1,0
2559,1,1,1,1,1,1,0,0,0,0,0,0
2560,1,1,1,1,1,1,0,0,0,0,0,0
2561,1,1,1,1,1,1,0,0,0,0,0,0
2562,1,1,1,1,1,1,1,0,0,0,0,0
2563,1,1,1,1,1,1,1,1,1,0,0,0
2564,1,1,1,1,1,1,0,0,1,0,0,0
2565,1,1,1,1,1,1,1,1,1,0,0,0
2566,1,1,1,1,1,1,0,0,0,0,0,0
2567,0,1,0,1,1,1,1,0,1,1,0,0
2568,0,0,0,1,1,1,0,1,0,1,0,0
2569,0,0,0,1,1,1,1,1,1,1,1,0
2570,0,0,0,0,0,0,1,1,1,1,1,0
2571,0,0,0,0,0,0,1,1,1,1,1,0
2572,0,0,0,0,0,0,1,1,1,1,1,1
2573,0,0,0,0,0,0,0,1,1,1,1,1
2574,0,0,0,0,0,0,1,1,1,1,1,1
2575,0,0,0,0,0,0,1,1,1,1,1,1
2576,0,0,0,0,0,0,1,1,1,1,1,1
2577,0,0,0,0,0,0,1,1,1,1,1,1
2578,0,0,0,0,0,0,1,1,1,1,1,1
2579,0,0,0,0,0,0,0,0,0,1,1,1
2580,1,0,0,1,0,0,0,0,0,1,1,1
2581,1,1,1,1,1,0,1,0,0,1,1,1
2582,1,1,1,1,1,1,0,0,0,0,1,1
2583,1,1,1,1,1,1,1,0,1,0,1,1
2584,1,1,1,1,1,1,0,1,0,0,1,1
2585,1,1,1,1,1,1,0,0,0,0,0,1
2586,1,1,1,1,1,1,1,1,1,1,0,1
2587,0,0,1,1,1,1,1,1,1,1,0,1
2588,0,0,0,1,1,1,0,1,1,1,0,0
2589,0,0,0,1,1,1,0,0,1,1,1,0
2590,0,0,0,0,0,0,1,1,0,1,1,0
2591,0,0,0,0,0,0,1,1,1,1,1,0
2592,0,0,0,0,0,0,1,1,1,1,1,1
2593,0,0,0,0,0,0,1,1,1,1,1,1
2594,0,0,0,0,0,0,1,1,1,1,1,1
2595,0,0,0,0,0,0,1,1,1,1,1,1
2596,0,0,0,0,0,0,1,1,1,1,1,1
2597,0,0,0,0,0,0,0,0,1,1,1,1
2598,0,0,0,0,0,0,0,0,0,1,1,1
2599,0,0,0,0,0,0,1,1,0,1,1,1
2600,0,0,0,0,0,0,1,1,1,1,1,1
2601,1,0,0,0,0,0,0,0,0,0,1,1
2602,1,1,1,1,1,0,0,0,0,0,1,1
2603,1,1,1,1,1,1,0,0,0,0,0,1
2604,1,1,1,1,1,1,0,0,0,0,0,1
2605,0,1,1,1,1,1,1,1,1,0,0,1
2606,0,0,1,0,1,1,1,1,1,0,0,1
2607,1,0,0,1,1,1,0,0,1,0,0,0
2608,0,0,0,0,0,0,1,1,1,1,0,0
2609,0,0,0,0,0,0,1,1,1,1,0,1
2610,0,0,0,0,0,0,1,1,1,1,1,1
2611,0,0,0,0,0,0,1,1,1,1,1,1
2612,0,0,0,0,0,0,1,1,1,1,1,1
2613,0,0,0,0,0,0,0,1,1,1,1,1
2614,0,0,0,0,0,0,1,0,1,1,1,1
2615,0,0,0,0,0,0,0,1,0,1,1,1
2616,0,0,0,0,0,0,1,0,1,1,1,1
2617,1,1,0,1,0,0,0,0,0,0,1,1
2618,1,1,1,0,1,0,1,0,0,0,1,1
2619,1,1,1,1,1,1,0,1,0,0,1,1
2620,0,1,1,0,0,1,1,1,1,0,1,1
2621,1,1,1,1,1,1,0,1,1,0,0,1
2622,0,1,1,0,1,1,1,0,1,0,1,1
2623,1,1,1,1,1,1,0,0,0,0,0,0
2624,1,1,1,1,1,1,0,0,0,0,0,0
2625,1,1,1,1,1,1,0,0,0,0,0,0
2626,1,1,1,1,1,1,0,0,0,0,0,0
2627,1,1,1,1,1,1,0,0,0,0,0,0
2628,1,1,1,1,1,1,1,1,1,0,0,0
2629,1,1,1,1,1,1,0,1,1,0,0,0
2630,1,1,1,1,1,1,1,0,1,0,0,0
2631,1,1,1,1,1,1,1,1,0,1,0,0
2632,1,1,1,1,1,1,0,0,0,0,0,0
2633,0,1,1,1,1,1,1,0,0,1,0,0
2634,0,0,1,0,1,1,1,1,1,1,1,0
2635,0,0,0,0,0,0,1,1,1,1,1,0
2636,0,0,0,0,0,0,0,1,1,1,1,0
2637,1,1,0,1,0,0,0,0,0,0,0,0
2638,1,1,1,1,1,1,0,0,0,0,0,0
2639,0,0,0,0,0,0,1,1,1,1,1,1
2640,0,0,0,0,0,0,0,1,1,1,1,1
2641,0,0,0,0,0,0,1,1,1,1,1,1
2642,0,0,0,0,0,0,0,1,1,1,1,1
2643,1,0,0,0,0,0,0,0,0,1,1,1
2644,1,1,0,1,1,0,0,0,0,1,0,1
2645,1,1,1,1,1,1,0,0,0,0,0,0
2646,1,1,1,1,1,1,0,0,0,0,0,0
2647,1,1,1,1,1,1,0,0,0,0,0,0
2648,1,1,1,1,1,1,1,0,0,0,0,0
2649,1,1,1,1,1,1,1,1,1,0,0,0
2650,1,1,1,1,1,1,0,0,0,0,0,0
2651,1,1,1,1,1,1,1,0,1,0,0,0
2652,0,1,1,1,1,1,1,1,1,1,0,0
2653,0,0,0,1,1,1,0,1,1,1,0,0
2654,0,0,0,1,1,1,0,0,1,1,0,0
2655,0,0,0,1,1,1,1,0,0,0,1,0
2656,1,0,0,1,1,0,0,0,0,1,1,0
2657,0,0,0,0,0,0,1,1,1,1,1,0
2658,0,0,0,0,0,0,1,1,1,1,1,1
2659,0,0,0,0,0,0,1,1,1,1,1,1
2660,0,0,0,0,0,0,0,0,1,1,1,1
2661,0,0,0,0,0,0,0,0,0,1,1,1
2662,1,1,0,1,0,0,0,0,0,1,1,1
2663,1,1,1,1,1,1,0,0,0,0,0,1
2664,1,1,1,1,1,1,1,0,0,0,1,0
2665,1,1,1,0,1,1,1,1,1,0,1,1
2666,0,0,1,0,0,1,1,1,1,1,1,1
2667,0,0,0,0,0,0,0,1,1,1,0,1
2668,0,0,0,0,0,0,1,1,1,1,0,1
2669,0,0,0,0,0,0,0,1,1,1,1,1
2670,0,0,0,0,0,0,1,0,1,1,1,0
2671,0,0,0,0,0,0,1,1,1,1,1,1
2672,0,0,0,0,0,0,0,0,1,1,1,1
2673,0,0,0,0,0,0,1,0,1,1,1,1
2674,0,0,0,0,0,0,1,1,0,1,1,1
2675,0,0,0,0,0,0,1,1,1,1,1,1
2676,0,0,0,0,0,0,0,1,1,1,1,1
2677,0,0,0,0,0,0,1,1,1,1,1,1
2678,0,0,0,0,0,0,0,1,1,1,1,1
2679,1,0,0,1,0,0,0,0,0,1,1,1
2680,1,1,0,1,1,0,1,0,0,1,1,1
2681,1,1,1,1,1,1,0,0,0,0,0,0
2682,1,1,1,1,1,1,1,0,0,0,0,0
2683,1,1,1,1,1,1,1,1,0,0,1,0
2684,1,1,1,1,1,1,0,0,1,0,0,0
2685,1,1,1,1,1,1,1,0,1,0,0,0
2686,1,1,1,1,1,1,0,0,0,0,0,0
2687,1,1,1,1,1,1,1,0,0,0,0,0
2688,1,1,1,1,1,1,1,1,0,0,0,0
2689,1,1,1,1,1,1,1,1,1,0,0,0
2690,0,1,1,0,1,1,1,1,1,0,1,0
2691,0,0,0,0,0,0,1,1,1,1,1,0
2692,0,0,0,0,0,0,0,1,1,1,0,0
2693,0,0,0,0,0,0,0,0,1,1,1,1
2694,0,0,0,0,0,0,1,1,1,1,1,1
2695,0,0,0,0,0,0,1,1,1,1,1,0
2696,0,0,0,0,0,0,1,1,1,1,1,1
2697,0,0,0,0,0,0,1,1,1,1,1,1
2698,0,0,0,0,0,0,1,1,1,1,1,1
2699,0,0,0,0,0,0,0,0,1,1,1,1
2700,0,0,0,0,0,0,0,0,0,1,1,1
2701,0,0,0,0,0,0,1,1,1,1,1,1
2702,0,0,0,0,0,0,1,1,1,1,1,1
2703,0,0,0,0,0,0,0,0,1,1,1,1
2704,1,0,0,0,0,0,0,0,0,0,1,1
2705,0,1,1,0,0,0,1,0,0,1,1,1
2706,1,1,1,1,0,0,0,1,0,1,0,1
2707,1,1,1,1,1,1,0,0,0,0,0,1
2708,1,1,1,1,1,1,0,0,0,0,0,0
2709,1,1,1,1,1,1,1,1,0,0,0,0
2710,0,1,1,0,1,1,1,1,1,1,0,0
2711,0,0,0,0,0,1,1,1,1,0,0,1
2712,0,0,0,0,0,0,1,1,1,1,1,1
2713,0,0,0,0,0,0,0,1,1,1,1,1
2714,0,0,0,0,0,0,1,1,1,1,1,1
2715,0,0,0,0,0,0,1,1,1,1,1,1
2716,0,0,0,0,0,0,0,1,1,1,1,1
2717,0,0,0,0,0,0,1,1,1,1,1,1
2718,0,0,0,0,0,0,1,1,1,1,1,1
2719,0,0,0,0,0,0,1,1,1,1,1,1
2720,0,0,0,0,0,0,0,0,1,1,1,1
2721,1,1,0,1,0,0,0,0,0,0,0,1
2722,1,1,1,1,1,1,1,0,0,0,1,1
2723,1,1,1,1,1,1,1,1,0,0,1,1
2724,1,1,1,1,1,1,0,1,1,0,0,1
2725,1,1,1,1,1,1,1,0,1,0,0,1
2726,1,1,1,1,1,1,1,1,0,0,0,1
2727,0,0,0,0,0,1,1,1,1,1,0,1
2728,0,0,0,0,0,0,1,1,1,1,0,1
2729,0,0,0,1,0,0,0,0,1,1,0,0
2730,0,0,0,0,0,0,1,1,1,1,1,0
2731,0,0,0,0,0,0,0,1,0,1,1,0
2732,0,0,0,0,0,0,1,0,1,1,1,0
2733,1,1,1,0,0,0,0,0,0,0,1,1
2734,0,0,0,0,0,0,1,1,1,1,1,1
2735,0,0,0,0,0,0,0,1,1,1,1,1
2736,0,0,0,0,0,0,1,1,1,1,1,1
2737,0,0,0,0,0,0,1,1,1,1,1,1
2738,0,0,0,0,0,0,0,0,1,1,1,1
2739,1,1,0,1,0,0,0,0,0,1,0,0
2740,1,1,1,0,1,0,1,0,0,0,1,1
2741,0,0,1,0,0,0,1,1,1,1,1,1
2742,0,0,0,0,0,0,0,1,1,1,1,1
2743,0,0,0,0,0,0,0,0,1,0,1,1
2744,0,0,0,0,0,0,1,0,0,1,1,1
2745,0,0,0,0,0,0,1,1,1,1,1,1
2746,0,0,0,0,0,0,1,1,1,1,1,1
2747,0,0,0,0,0,0,0,0,1,1,1,1
2748,1,1,0,1,0,0,0,0,0,0,1,0
2749,1,1,1,1,1,1,0,0,0,0,0,0
2750,1,1,1,1,1,1,1,1,0,0,0,0
2751,1,1,1,1,1,1,0,1,0,0,0,1
2752,1,1,1,1,1,1,0,0,0,0,0,0
2753,1,1,1,1,1,1,1,0,0,0,0,0
2754,1,1,1,1,1,1,0,0,0,0,0,0
2755,1,1,1,1,1,1,0,0,0,0,0,0
2756,1,1,1,1,1,1,0,0,0,0,0,0
2757,1,1,1,1,1,1,0,0,0,0,0,0
2758,1,1,1,1,1,1,1,0,0,0,0,0
2759,1,1,1,1,1,1,1,1,1,0,0,0
2760,0,1,1,1,1,1,1,1,1,1,0,0
2761,0,0,0,1,1,1,0,1,1,1,0,0
2762,0,0,0,1,1,0,1,0,1,1,0,0
2763,0,0,0,0,0,0,1,1,1,1,1,0
2764,0,0,0,0,0,0,1,1,1,1,1,1
2765,0,0,0,0,0,0,0,0,1,1,1,0
2766,0,0,0,0,0,0,0,0,0,1,1,1
2767,0,0,0,0,0,0,1,1,1,1,1,1
2768,1,0,0,0,0,0,0,0,0,1,1,1
2769,1,1,0,0,0,0,1,0,1,0,1,1
2770,0,1,1,0,0,0,1,1,0,0,1,1
2771,0,0,0,0,0,0,1,1,1,1,1,1
2772,1,0,0,1,0,0,0,0,0,0,0,1
2773,1,1,0,1,1,0,1,0,0,0,0,1
2774,1,1,1,1,1,1,1,1,0,0,0,1
2775,0,1,1,0,0,1,1,1,1,1,1,1
2776,0,0,0,0,0,0,1,1,1,1,1,1
2777,0,0,0,0,0,0,1,1,1,0,1,1
2778,0,0,0,0,0,0,1,1,1,1,1,1
2779,0,0,0,0,0,0,1,1,1,1,1,1
2780,0,0,0,0,0,0,0,0,1,1,0,1
2781,1,1,0,1,0,0,0,0,0,0,1,1
2782,1,1,1,1,1,1,0,0,0,0,0,0
2783,1,1,1,1,1,1,1,0,0,0,1,0
2784,1,1,1,1,1,1,1,1,1,0,0,1
2785,0,0,1,0,0,1,1,1,1,1,1,1
2786,0,0,0,0,0,0,1,1,1,1,1,1
2787,0,0,0,0,0,0,1,1,1,1,1,1
2788,0,0,0,0,0,0,1,1,1,1,1,1
2789,0,0,0,0,0,0,0,1,1,1,1,1
2790,0,0,0,0,0,0,1,0,1,1,1,1
2791,1,0,0,1,0,0,0,0,0,0,1,0
2792,1,1,1,1,1,0,1,0,0,0,1,0
2793,1,1,1,1,1,1,1,1,0,0,1,1
2794,1,1,1,1,1,1,1,1,1,0,0,1
2795,0,1,1,0,1,1,1,1,1,0,1,1
2796,1,0,1,1,0,1,0,1,1,0,0,1
2797,1,1,0,1,1,1,1,0,1,1,0,0
2798,0,0,0,0,0,0,1,1,1,1,1,1
2799,0,0,0,0,0,0,1,1,1,1,0,1
2800,0,0,0,0,0,0,1,1,1,1,1,1
2801,0,0,0,0,0,0,0,1,1,1,1,1
2802,0,0,0,0,0,0,0,0,0,1,1,0
2803,1,1,1,1,1,0,0,0,0,0,0,1
2804,1,1,1,1,1,1,0,0,0,0,0,1
2805,0,1,1,0,1,1,1,1,0,0,1,1
2806,1,1,1,1,1,1,0,1,1,0,0,1
2807,1,1,1,1,1,1,0,0,1,0,0,0
2808,1,1,1,1,1,1,0,0,0,0,0,0
2809,1,1,1,1,1,1,0,0,0,0,0,0
2810,1,1,1,1,1,1,0,0,0,0,0,0
2811,1,1,1,1,1,1,0,0,0,0,0,0
2812,1,1,1,1,1,1,1,0,0,0,0,0
2813,1,1,1,1,1,1,1,1,0,0,0,0
2814,1,1,1,1,1,1,1,1,1,0,0,0
2815,0,1,1,1,1,1,1,1,1,0,0,0
2816,0,0,0,0,1,1,1,1,1,1,0,0
2817,1,0,0,1,1,1,0,0,1,1,0,0
2818,0,0,0,1,1,1,1,0,0,1,0,0
2819,1,1,1,1,1,1,0,0,0,1,0,0
2820,1,1,1,1,1,1,0,0,0,1,1,0
2821,1,1,1,1,1,1,0,0,0,0,0,0
2822,1,1,1,1,1,1,0,0,0,0,0,0
2823,1,1,1,1,1,1,1,0,0,0,0,0
2824,1,1,1,1,1,1,0,1,0,0,0,0
2825,1,1,1,1,1,1,0,0,0,0,0,0
2826,1,1,1,1,1,1,1,0,0,0,0,0
2827,1,1,1,1,1,1,1,1,1,0,0,0
2828,1,1,1,1,1,1,1,1,1,1,0,0
2829,0,0,0,1,1,1,1,1,1,1,0,0
2830,1,0,0,1,1,1,0,0,0,0,0,0
2831,1,1,1,1,1,1,0,0,0,0,0,0
2832,1,1,1,1,1,1,0,0,0,0,0,0
2833,1,1,1,1,1,1,0,0,0,0,0,0
2834,1,1,1,1,1,1,1,1,0,0,0,0
2835,1,1,1,1,1,1,0,0,0,0,0,0
2836,1,1,1,1,1,1,0,0,0,0,0,0
2837,1,1,1,1,1,1,0,0,0,0,0,0
2838,1,1,1,1,1,1,1,1,0,0,0,0
2839,1,1,1,1,1,1,0,1,1,0,0,0
2840,0,0,0,1,1,1,1,1,1,0,0,0
2841,0,0,0,0,0,1,1,1,1,1,1,0
2842,1,0,0,1,0,0,0,0,1,1,0,0
2843,1,1,0,1,1,1,0,0,0,0,0,0
2844,0,1,1,1,1,1,1,1,0,0,0,0
2845,0,1,1,1,1,1,1,1,1,1,1,0
2846,0,0,0,0,0,0,1,1,1,1,1,1
2847,0,0,0,0,0,0,0,1,1,0,1,1
2848,0,0,0,0,0,0,1,1,1,1,1,1
2849,0,0,0,0,0,0,1,1,1,1,1,1
2850,0,0,0,0,0,0,1,1,1,1,1,1
2851,0,0,0,0,0,0,0,0,0,1,1,1
2852,1,1,0,1,0,0,0,0,0,0,1,1
2853,1,1,1,1,1,0,0,0,0,1,1,0
2854,1,1,1,1,1,1,0,0,0,0,1,1
2855,1,1,1,1,1,1,1,0,0,0,0,1
2856,1,1,1,1,1,1,0,0,0,0,0,0
2857,1,1,1,1,1,1,0,0,0,0,0,0
2858,1,1,1,1,1,1,0,0,0,0,0,0
2859,1,1,1,1,1,1,0,0,0,0,0,0
2860,1,1,1,1,1,1,0,0,0,0,0,0
2861,1,1,1,1,1,1,1,0,0,0,0,0
2862,1,1,1,1,1,1,1,1,0,0,0,0
2863,1,1,1,1,1,1,0,1,1,0,0,0
2864,1,1,1,1,1,1,1,1,1,1,0,0
2865,0,0,1,1,1,1,0,1,1,1,0,0
2866,0,0,0,0,0,1,1,1,1,1,0,0
2867,0,0,0,0,0,0,0,1,1,1,1,0
2868,1,0,0,1,1,0,0,0,0,1,0,0
2869,0,1,0,0,1,0,1,0,0,1,1,0
2870,0,0,0,0,0,0,1,1,1,1,1,1
2871,0,0,0,0,0,0,1,1,1,1,1,1
2872,1,0,0,0,0,0,0,0,1,0,1,1
2873,1,1,0,0,1,0,1,0,0,1,1,1
2874,0,0,1,0,0,0,1,1,0,1,1,1
2875,0,0,0,0,0,0,0,1,1,1,0,1
2876,0,0,0,0,0,0,1,1,1,0,1,1
2877,0,0,0,0,0,0,1,1,1,1,1,1
2878,0,0,0,0,0,0,0,1,1,1,1,1
2879,1,0,0,0,0,0,0,0,1,1,1,1
2880,1,1,0,1,1,0,0,0,0,0,0,1
2881,1,1,1,1,1,1,1,0,0,0,1,1
2882,1,1,1,1,1,1,1,1,0,0,1,0
2883,1,1,1,1,1,1,0,1,1,0,0,0
2884,0,0,1,0,0,0,1,1,1,1,1,1
2885,0,0,0,0,0,0,1,1,1,1,1,1
2886,0,0,0,0,0,0,1,1,1,1,1,1
2887,0,0,0,0,0,0,0,1,1,1,1,1
2888,0,0,0,0,0,0,1,0,1,1,1,1
2889,0,0,0,0,0,0,0,1,0,1,1,1
2890,0,0,0,0,0,0,1,1,1,1,1,1
2891,0,0,0,0,0,0,0,1,1,1,1,1
2892,0,0,0,0,0,0,0,0,0,0,1,1
2893,0,0,0,0,0,0,1,1,0,1,1,1
2894,0,0,0,0,0,0,1,1,1,1,1,1
2895,1,1,0,1,0,0,0,0,1,0,0,1
2896,1,1,1,1,1,1,0,0,0,0,0,1
2897,1,1,1,1,1,1,0,0,0,0,0,1
2898,1,1,1,1,1,1,1,1,0,0,0,0
2899,1,1,1,1,1,1,0,1,1,0,0,0
2900,1,1,1,1,1,1,1,1,1,0,0,0
2901,1,1,1,1,1,1,0,0,0,0,0,0
2902,1,1,1,1,1,1,0,0,0,0,0,0
2903,1,1,1,1,1,1,0,0,0,0,0,0
2904,1,1,1,1,1,1,0,0,0,0,0,0
2905,1,1,1,1,1,1,0,0,0,0,0,0
2906,1,1,1,1,1,1,1,0,0,0,0,0
2907,1,1,1,1,1,1,0,0,0,0,0,0
2908,1,1,1,1,1,1,1,1,1,0,0,0
2909,1,1,1,1,1,1,0,1,1,0,0,0
2910,1,1,1,1,1,1,1,1,1,1,0,0
2911,0,0,0,1,1,1,1,1,1,1,0,0
2912,1,0,0,1,1,1,0,0,0,1,0,0
2913,1,1,0,1,1,1,0,0,0,1,0,0
2914,1,1,1,1,1,1,0,0,0,0,0,0
2915,1,1,1,1,1,1,1,1,1,0,1,0
2916,1,1,1,1,1,1,0,1,0,0,0,0
2917,0,1,1,0,0,1,1,1,1,0,1,1
2918,1,0,1,1,0,1,0,1,0,0,0,0
2919,0,0,0,0,0,0,1,1,1,1,1,1
2920,0,0,0,0,0,0,1,1,1,1,1,1
2921,0,0,0,0,0,0,1,1,1,1,1,1
2922,0,0,0,0,0,0,1,1,1,1,1,1
2923,0,0,0,0,0,0,0,0,0,1,1,1
2924,0,0,0,0,0,0,1,0,0,1,1,1
2925,0,0,1,0,0,0,1,1,0,1,1,1
2926,1,1,1,1,0,0,0,0,0,0,1,1
2927,1,1,1,1,1,1,0,0,0,0,1,1
2928,1,1,1,1,1,1,1,0,0,0,0,1
2929,1,1,1,1,1,1,0,0,0,0,0,0
2930,0,1,1,0,1,1,1,1,1,1,0,1
2931,0,0,1,1,0,1,0,1,1,0,0,1
2932,0,0,0,0,0,0,1,1,1,1,1,1
2933,1,0,0,1,0,0,0,0,0,1,0,0
2934,1,1,0,1,1,0,1,0,0,0,0,0
2935,1,1,1,1,1,1,1,1,0,1,0,0
2936,0,0,1,0,0,1,1,1,1,0,1,1
2937,0,0,0,0,0,0,1,1,1,1,1,1
2938,0,0,0,0,0,0,1,1,1,0,1,1
2939,0,0,0,0,0,0,0,0,0,1,0,1
2940,0,0,0,0,0,0,1,1,1,1,1,1
2941,0,0,0,0,0,0,1,1,1,1,1,1
2942,0,0,0,0,0,0,0,1,1,1,1,1
2943,0,0,0,0,0,0,1,0,1,1,1,1
2944,0,0,0,0,0,0,1,1,1,1,1,1
2945,0,0,0,0,0,0,0,1,1,1,1,1
2946,0,0,0,0,0,0,0,0,1,1,1,1
2947,1,1,0,1,0,0,0,0,0,0,1,1
2948,1,1,1,1,1,1,0,0,0,0,0,0
2949,1,1,1,1,1,1,1,0,0,0,0,1
2950,1,1,1,1,1,1,1,1,0,0,0,1
2951,1,1,1,1,1,1,1,1,1,0,1,1
2952,1,1,1,1,1,1,0,1,1,0,0,0
2953,1,1,0,1,1,1,1,0,1,0,0,0
2954,1,0,0,1,1,1,0,0,0,1,0,0
2955,0,0,0,1,1,1,1,0,1,1,0,0
2956,0,0,0,1,1,1,1,1,0,1,0,0
2957,1,1,0,1,1,1,0,0,0,0,1,0
2958,1,1,1,1,1,1,0,0,0,0,0,0
2959,1,1,1,1,1,1,0,0,0,0,0,0
2960,1,1,1,1,1,1,1,0,0,0,0,0
2961,1,1,1,1,1,1,1,1,0,0,0,0
2962,1,1,1,1,1,1,0,1,1,0,0,0
2963,1,1,1,1,1,1,1,1,1,0,0,0
2964,0,0,0,1,1,1,1,1,1,1,0,0
2965,0,0,0,1,1,1,0,0,1,1,0,0
2966,1,1,0,1,1,1,0,0,0,1,0,0
2967,0,1,0,1,1,1,1,0,0,0,0,0
2968,1,1,1,1,1,1,0,0,0,0,1,0
2969,1,1,1,1,1,1,1,0,1,0,1,0
2970,1,1,1,1,1,1,1,1,0,0,0,0
2971,1,1,1,1,1,1,0,0,0,0,0,1
2972,1,1,1,1,1,1,0,0,0,0,0,1
2973,1,1,1,1,1,1,0,0,0,0,0,0
2974,0,0,1,0,1,1,1,1,1,1,1,1
2975,1,0,0,1,0,1,0,1,1,0,0,0
2976,1,1,0,1,1,0,0,0,1,0,0,0
2977,1,1,1,1,1,1,0,0,0,0,0,0
2978,0,0,0,0,0,1,1,1,1,1,1,1
2979,0,0,0,0,0,0,1,1,1,1,1,1
2980,0,0,0,0,0,0,1,1,1,1,1,1
2981,0,0,0,0,0,0,1,1,1,1,1,1
2982,0,0,0,0,0,0,1,1,1,1,1,1
2983,0,0,0,0,0,0,1,1,1,1,1,1
2984,0,0,0,0,0,0,0,1,1,1,1,1
2985,0,0,0,0,0,0,0,0,1,1,1,1
2986,0,0,0,0,0,0,1,1,1,1,1,1
2987,0,0,0,0,0,0,1,1,1,1,1,1
2988,0,0,0,0,0,0,0,1,1,1,1,1
2989,0,0,0,0,0,0,0,0,1,1,1,1
2990,0,0,0,0,0,0,1,1,0,1,1,1
2991,0,0,0,0,0,0,0,1,1,1,1,1
2992,0,0,0,0,0,0,1,0,1,1,1,1
2993,1,1,1,1,1,0,0,0,0,0,1,1
2994,1,1,1,1,1,1,0,0,0,0,0,0
2995,1,1,1,1,1,1,0,0,0,0,0,0
2996,1,1,1,1,1,1,1,1,0,0,0,0
2997,1,1,1,1,1,1,1,1,1,0,0,1
2998,1,1,1,1,1,1,0,0,1,0,0,0
2999,1,1,1,1,1,1,0,0,0,0,0,0
3000,0,1,1,0,1,1,1,1,1,1,0,0
3001,0,0,0,1,0,1,0,1,1,1,0,0
3002,0,0,0,1,1,0,0,0,1,1,0,0
3003,0,0,0,1,1,1,1,0,0,0,1,0
3004,1,1,1,1,1,1,0,0,0,0,0,0
3005,1,1,1,1,1,1,1,0,0,1,0,0
3006,0,0,1,0,0,1,1,1,1,0,0,1
3007,0,0,0,0,0,0,0,1,1,0,1,1
3008,1,1,0,1,0,0,0,0,1,0,1,0
3009,1,1,1,1,1,1,0,0,0,0,0,0
3010,1,1,1,1,1,1,0,0,0,1,0,0
3011,1,1,1,1,1,1,1,0,0,0,0,0
3012,0,1,1,1,1,1,1,1,1,0,0,0
3013,1,1,1,1,1,1,0,1,1,0,1,0
3014,1,1,1,1,1,1,1,0,1,0,0,0
3015,1,1,1,1,1,1,0,1,0,0,0,0
3016,0,0,1,0,1,1,1,1,1,1,0,1
3017,0,0,0,0,0,0,1,1,1,1,1,1
3018,1,0,0,1,1,0,0,0,0,0,0,0
3019,1,1,1,1,1,1,0,0,0,0,0,0
3020,1,1,1,1,1,1,0,0,0,0,0,0
3021,1,1,1,1,1,1,0,0,0,0,0,0
3022,1,1,1,1,1,1,1,0,0,0,0,0
3023,1,1,1,1,1,1,0,1,0,0,0,0
3024,1,1,1,1,1,1,0,0,1,0,0,0
3025,1,1,1,1,1,1,0,0,0,0,0,0
3026,1,1,1,1,1,1,0,0,0,0,0,0
3027,1,1,1,1,1,1,0,0,0,0,0,0
3028,1,1,1,1,1,1,1,1,0,0,0,0
3029,1,1,1,1,1,1,0,0,0,0,0,0
3030,1,1,1,1,1,1,1,0,1,0,0,0
3031,1,1,1,1,1,1,1,1,1,0,0,0
3032,1,1,1,1,1,1,0,1,1,1,0,0
3033,1,1,1,1,1,1,0,0,0,0,0,0
3034,1,1,1,1,1,1,1,0,0,0,0,0
3035,1,1,1,1,1,1,1,1,0,0,0,0
3036,1,1,1,1,1,1,0,1,1,0,0,0
3037,1,1,1,1,1,1,1,0,1,0,0,0
3038,1,1,1,1,1,1,1,1,1,0,0,0
3039,0,1,1,0,1,1,1,1,1,1,0,0
3040,0,0,0,0,0,1,0,1,1,1,0,0
3041,0,0,0,1,1,0,0,0,1,1,0,0
3042,0,0,0,0,1,0,1,0,0,1,1,0
3043,0,0,0,0,0,0,0,1,0,1,1,0
